id,barcode,brand_code,category,category_code,cpg_ref,cpg_id,name,is_top_brand
5a5d2bcbe4b0db471c2d0435,511111600077,SALON SELECTIVES,beauty & personal care,,Cogs,53e10d6368abd3c7065097cc,Salon Selectives,
57d9580ee4b0ac389136a2b6,511111802358,CRACKER BARREL,dairy,,Cogs,559c2234e4b06aca36af13c6,Cracker Barrel Cheese,false
5c112616315a241ba1716511,511111404729,HUGGIES LITTLE SWIMMERS,baby,baby,Cogs,550b2565e4b001d5e9e4146f,Huggies Little Swimmers,false
5f403231be37ce5f78d9ed17,511111315674,TEST BRANDCODE @1598042673502,baking,baking,Cogs,5f403231be37ce5f78d9ed14,test brand @1598042673502,
5fd3acb6be37ce0d9386bb42,511111918202,TEST BRANDCODE @1607707830173,baking,baking,Cogs,5fd3acb5be37ce0d9386bb3e,test brand @1607707830173,false
5db20be5a60b87376833e366,511111406136,SHREDS,breakfast & cereal,,Cogs,5332f5f3e4b03c9a25efd0ae,Blasted Shreds™,
5d9d08d1a60b87376833e348,511111605546,BAKEN ETS,snacks,,Cogs,5332f5fbe4b03c9a25efd0ba,Baken-Ets,
5daf54491dda2c3e1416ae97,511111306009,HONEY NUT CHEERIOS,breakfast & cereal,,Cogs,5332f5f3e4b03c9a25efd0ae,Honey Nut Cheerios™,
5332f734e4b03c9a25efd103,511111003809,,,,Cpgs,5332f734e4b03c9a25efd104,Johnsonville,
53501d29b9237fd7718f9e15,511111302858,,,,Cpgs,5332fa58e4b03c9a25efd215,Tombstone,
5332f775e4b03c9a25efd128,511111903628,,,,Cpgs,5332f5f3e4b03c9a25efd0ae,Chex,
5f38576ebe37ce5178517acb,511111415411,,baking,baking,Cogs,5f38576ebe37ce5178517aca,test brand @1597527918397,
5c76dd4d95144c5375687b52,511111806899,DASH-2249 1 BRAND 1,baby,,Cogs,5c76dd1095144c5375687b51,DASH-2249 1 brand 1,true
585a964ce4b03e62d1ce0e7a,511111301745,CRACKER JACK,snacks,,Cogs,5332f5fbe4b03c9a25efd0ba,Cracker Jack,true
5f59002dbe37ce21f1287c10,511111316558,GERBER GOOD START,baby,baby,Cogs,5f58fa84be37ce21f1287c0f,Gerber Good Start,
5f4802bdbe37ce0c8303373e,511111915843,TEST BRANDCODE @1598554813654,baking,baking,Cogs,5f4802bdbe37ce0c8303373c,test brand @1598554813654,
5f493dacbe37ce64d0ae36bf,511111016069,TEST BRANDCODE @1598635436505,candy & sweets,candy_and_sweets,Cogs,5332fa12e4b03c9a25efd1e7,test brand @1598635436505,
5f38578fbe37ce5178517ad6,511111315445,TEST BRANDCODE @1597527951436,baking,baking,Cogs,5f38578fbe37ce5178517ad3,test brand @1597527951436,
5332fa7be4b03c9a25efd22c,511111502937,,,,Cpgs,5332f5ebe4b03c9a25efd0a8,Fresca,
5d6412e9a3a018514994f426,511111304982,BETTER HOMES & GARDENS,magazines,,Cogs,5d5d4fd16d5f3b23d1bc7905,Better Homes & Gardens Magazine,
5332f7b4e4b03c9a25efd140,511111303459,,,,Cpgs,5332f7a7e4b03c9a25efd134,Bud Light Platinum,
5fb821d1be37ce522e165cde,511111017738,BIMBO,grocery,grocery,Cogs,5fb6b608be37ce522e165cb9,Bimbo,false
5457a0cde4b05a46170caebc,511111402756,,,,Cpgs,53e10d6368abd3c7065097cc,Fetch Rewards,
5332f7f5e4b03c9a25efd163,511111403357,LEINENKUGEL'S,beer wine spirits,,Cogs,5332f709e4b03c9a25efd0f1,Leinenkugel's,false
5f590184be37ce21f1287c12,511111016571,NESTLE NAN,baby,baby,Cogs,5f58fa84be37ce21f1287c0f,Nestle NAN,
5f403231be37ce5f78d9ed16,511111815662,TEST BRANDCODE @1598042673466,baking,baking,Cogs,5f403231be37ce5f78d9ed14,test brand @1598042673466,
57ebc01fe4b0ac389136a337,511111102106,JET-PUFFED,baking,,Cogs,559c2234e4b06aca36af13c6,Jet-Puffed,false
5f772952be37ce6b592e90d6,511111616818,TEST BRANDCODE @1601644882548,candy & sweets,candy_and_sweets,Cogs,5332fa12e4b03c9a25efd1e7,test brand @1601644882548,
5f298852be37ce7958c5952d,511111915287,HEALTH,magazines,magazines,Cogs,5d66b9dcee7f2d201c7281cd,Health Magazine,
57ebc144e4b0ac389136a33f,511111902027,"",dairy,,Cogs,559c2234e4b06aca36af13c6,Kraft Singles,false
5f772952be37ce6b592e90d3,511111016786,TEST BRANDCODE @1601644882019,baking,baking,Cogs,5f772951be37ce6b592e90d1,test brand @1601644882019,
5332fa7ce4b03c9a25efd22d,511111002925,,,,Cpgs,5332f5ebe4b03c9a25efd0a8,Diet Coke Lime,
5f77274bbe37ce6b592e90bd,511111416739,TEST BRANDCODE @1601644363876,baking,baking,Cogs,5f77274bbe37ce6b592e90b9,test brand @1601644363876,
5f19e062be37ce33f74a1675,511111315162,,baking,baking,Cogs,5f19e062be37ce33f74a1674,test brand @1595531362667,
5d66def56d5f3b6188d4f051,511111705444,511111705444,magazines,,Cogs,5d5d4fd16d5f3b23d1bc7905,Rolling Stone Special Collectors Edition Magazine,
5a5d1a67e4b06ba572cf2499,511111800439,MUNCHIES,snacks,,Cogs,5332f5fbe4b03c9a25efd0ba,MUNCHIES,
5da608c91dda2c3e1416ae8d,511111605775,511111605775,health & wellness,,Cogs,53e10d6368abd3c7065097cc,ONE A DAY® 50+,
5fcff304be37ce6d53dfc687,511111618010,TEST BRANDCODE @1607463684816,baking,baking,Cogs,5fcff304be37ce6d53dfc683,test brand @1607463684816,false
5f4936debe37ce52f8314fdf,511111916000,TEST BRANDCODE @1598633694347,candy & sweets,candy_and_sweets,Cogs,5332fa12e4b03c9a25efd1e7,test brand @1598633694347,
5f441280be37ce5dbe9b7c7e,511111215776,TEST BRANDCODE @1598296704639,baking,baking,Cogs,5f441280be37ce5dbe9b7c7d,test brand @1598296704638,
5daf329ca60b87376833e35a,511111205890,ANNIE'S,snacks,,Cogs,53e10d6368abd3c7065097cc,Annie's Homegrown,
5f4cff1ba475f1050a66b568,511111416388,TEST BRANDCODE @1598881562991,baking,baking,Cogs,5f4cff1aa475f1050a66b566,test brand @1598881562991,
5f4bf556be37ce0b4491554b,511111816331,TEST BRANDCODE @1598813526656,baking,baking,Cogs,5f4bf556be37ce0b44915549,test brand @1598813526656,
5db6fb28a60b87376833e367,511111606147,MIDOL,health & wellness,healthy_and_wellness,Cogs,5d9b4f591dda2c6225a284aa,Midol® ,
5f3d6f43be37ce4ddbb1bb39,511111515470,,baking,baking,Cogs,5f3d6f43be37ce4ddbb1bb38,test brand @1597861699811,
5cdacf1c166eb33eb7ce0fa9,511111604808,TWISTED RANCH,condiments & sauces,,Cogs,559c2234e4b06aca36af13c6,Twisted Ranch,
53501d29b9237fd7718f9e17,511111602835,,,,Cpgs,5332fa58e4b03c9a25efd215,Jacks,
5afda00ce4b0c11cfecd49f4,511111904458,EMERALD,snacks,,Cogs,53e10d6368abd3c7065097cc,Emerald,false
5f4cff1aa475f1050a66b567,511111216377,TEST BRANDCODE @1598881562500,baking,baking,Cogs,5f4cff1aa475f1050a66b566,test brand @1598881562499,
5332f9fde4b03c9a25efd1cf,511111303176,,,,Cpgs,5332f5f2e4b03c9a25efd0aa,Froot Loops,
5f4a64e7be37ce17d23b317b,511111216216,TEST BRANDCODE @1598711015538,baking,baking,Cogs,5f4a64e7be37ce17d23b3178,test brand @1598711015538,
5db77f7aa60b87376833e368,511111306160,HERSHEYS HOT COCOA,beverages,,Cogs,559c2234e4b06aca36af13c6,Hershey's Hot Cocoa Mix,
592486bee410d61fcea3d135,511111700746,PG TIPS,beverages,,Cogs,5332f5f6e4b03c9a25efd0b4,PG TIPS,
58861c7f4e8d0d20bc42c4fd,511111501268,"",breakfast & cereal,,Cogs,5332f5fbe4b03c9a25efd0ba,Quaker Puffed,false
5a5d1a8ce4b0db471c2d0420,511111300427,MUNCHOS,snacks,,Cogs,5332f5fbe4b03c9a25efd0ba,MUNCHOS,
57ebc15fe4b0ac389136a342,511111202004,LUNCHABLES,deli,,Cogs,559c2234e4b06aca36af13c6,Lunchables,false
5332f9fce4b03c9a25efd1cc,511111603207,,,,Cpgs,5332f5f2e4b03c9a25efd0aa,Nutri-Grain,
57c08250e4b0718ff5fcb033,511111702504,,,,Cpgs,5332f7a7e4b03c9a25efd134,Leffe,
5f21c99dbe37ce7958c5952a,511111015253,WOOLITE,cleaning & home improvement,cleaning_and_home_improvement,Cogs,5f10c05cbe37ce238c6cabaf,WOOLITE®,
5d6412d36d5f3b23d1bc7908,511111104971,511111104971,magazines,,Cogs,5d5d4fd16d5f3b23d1bc7905,Travel and Leisure Magazine,
5bd2011f90fa074576779a17,511111704652,HUGGIES,baby,,Cogs,550b2565e4b001d5e9e4146f,Huggies,false
5f4a64e7be37ce17d23b3179,511111116196,TEST BRANDCODE @1598711015353,baking,baking,Cogs,5f4a64e7be37ce17d23b3178,test brand @1598711015353,
5332fa7de4b03c9a25efd22f,511111302902,,,,Cpgs,5332f5ebe4b03c9a25efd0a8,Sprite Zero,
5fb2852dbe37ce522e165cb3,511111117353,TEST BRANDCODE @1605535021531,candy & sweets,candy_and_sweets,Cogs,5332fa12e4b03c9a25efd1e7,test brand @1605535021531,false
5a8c2e5ee4b0ccf165fac9e1,511111004073,BISCA,snacks,,Cogs,5a734034e4b0d58f376be874,Bisca,false
5f4cff1ca475f1050a66b56a,511111516408,TEST BRANDCODE @1598881563900,baking,baking,Cogs,5f4cff1aa475f1050a66b566,test brand @1598881563900,
5f7ba932be37ce2f290fb253,511111116967,TEST BRANDCODE @1601939762909,baking,baking,Cogs,5f7ba932be37ce2f290fb251,test brand @1601939762909,
58861c7e4e8d0d20bc42c4e9,511111901372,PERONI,beer wine spirits,,Cogs,5332f709e4b03c9a25efd0f1,Peroni Italy,false
5f4802bebe37ce0c83033741,511111115878,TEST BRANDCODE @1598554814581,candy & sweets,candy_and_sweets,Cogs,5332fa12e4b03c9a25efd1e7,test brand @1598554814581,
5332fa67e4b03c9a25efd216,511111403074,,,,Cpgs,5332fa12e4b03c9a25efd1e7,Orv's,
55a41a9de4b0d0a65b3692ed,511111002710,,,,Cpgs,55a41a91e4b0d0a65b3692ec,RPs,
5fcff304be37ce6d53dfc685,511111917991,TEST BRANDCODE @1607463684722,baking,baking,Cogs,5fcff304be37ce6d53dfc683,test brand @1607463684722,false
5db9f8c5a60b87376833e36a,511111106203,BETTY CROCKER GUSHERS,snacks,,Cogs,5332f5f3e4b03c9a25efd0ae,Fruit Gushers™,
5332f789e4b03c9a25efd12c,511111603597,,,,Cpgs,5332f5f3e4b03c9a25efd0ae,Bugles,
5f3d6f45be37ce4ddbb1bb3f,511111515524,TEST BRANDCODE @1597861701615,candy & sweets,candy_and_sweets,Cogs,5332fa12e4b03c9a25efd1e7,test brand @1597861701615,
5332f762e4b03c9a25efd11e,511111103707,,,,Cpgs,5332f5ebe4b03c9a25efd0a8,Glaceau vitaminwater zero,
5f16f512be37ce2b30061e1e,511111215059,,baking,baking,Cogs,5f16f512be37ce2b30061e1d,test brand @1595340050104,
5daf2baea60b87376833e359,511111505877,LUCKY CHARMS,breakfast & cereal,,Cogs,5332f5f3e4b03c9a25efd0ae,Lucky Charms®,false
57d95741e4b0ac389136a2b1,511111802402,BACK TO NATURE DINNERS,grocery,,Cogs,559c2234e4b06aca36af13c6,Back to Nature Meals,false
5332f7b2e4b03c9a25efd13f,511111503460,,,,Cpgs,5332f7a7e4b03c9a25efd134,Budweiser Select 55,
5f35a0babe37ce6853cff200,511111615378,TEST BRANDCODE @1597350074366,baking,baking,Cogs,5f35a0babe37ce6853cff1fd,test brand @1597350074366,
537b7ec2892471241348d70a,511111302780,,,,Cpgs,537b7ec2892471241348d709,Cedar Crest,
5fc54c0abe37ce1911dbb3b3,511111317876,TEST BRANDCODE @1606765578747,baking,baking,Cogs,5fc54c0abe37ce1911dbb3b1,test brand @1606765578747,false
5d642d65a3a018514994f42d,511111305125,511111305125,magazines,,Cogs,5d5d4fd16d5f3b23d1bc7905,Rachael Ray Everyday,
5fb829c0be37ce522e165ce4,511111117797,GRANDMA SYCAMORE,grocery,grocery,Cogs,5fb6b608be37ce522e165cb9,Grandma Sycamore,false
5dc2db051dda2c0ad7da64b0,511111106364,MERMAID CEREAL,breakfast & cereal,,Cogs,5332f5f3e4b03c9a25efd0ae,Mermaid Cereal,
5f35a0babe37ce6853cff1fe,511111915355,TEST BRANDCODE @1597350074237,baking,baking,Cogs,5f35a0babe37ce6853cff1fd,test brand @1597350074236,
5332f5fde4b03c9a25efd0bc,511111803959,AQUAFINA,beverages,,Cogs,5332f5fbe4b03c9a25efd0ba,Aquafina,false
5d66e20b6d5f3b6188d4f055,511111705512, SOBE,beverages,,Cogs,5332f5fbe4b03c9a25efd0ba,SoBe Drinks,
5332f9f4e4b03c9a25efd1ca,511111103219,,,,Cpgs,5332f5f2e4b03c9a25efd0aa,Rice Krispies,
5d6594a2a3a018514994f434,511111905240,511111905240,magazines,,Cogs,5d5d4fd16d5f3b23d1bc7905,Kitchen and Baths,
5f5bc4f1be37ce17125ac0ec,511111016625,TEST BRANDCODE @1599849713825,baking,baking,Cogs,5f5bc4f1be37ce17125ac0e8,test brand @1599849713825,
55b630d3e4b0d8e685c1421e,511111802631,,,,Cogs,55b62995e4b0d8e685c14213,Sunkist,
5ab154eae4b0915382df7620,511111004400,CAMPBELLS DINNER SAUCES ,condiments & sauces,,Cogs,5a734034e4b0d58f376be874,Campbell's Dinner Sauces,false
55b630ece4b0d8e685c14221,511111602606,,,,Cogs,55b62995e4b0d8e685c14213,Squirt,
5cdad1daca6a4c76f3f8c515,511111304821,WILD STYLE,condiments & sauces,,Cogs,559c2234e4b06aca36af13c6,Wild Style Sauce,
592486bee410d61fcea3d128,511111300861,DOVE BODY,personal care,,Cogs,5332f5f6e4b03c9a25efd0b4,DOVE,false
5f7ba645be37ce23081c528a,511111916888,TEST BRANDCODE @1601939012950,baking,baking,Cogs,5f7ba644be37ce23081c5289,test brand @1601939012949,
5f358338be37ce443bf9d559,511111015307,TEST BRANDCODE @1597342520238,baking,baking,Cogs,5f358338be37ce443bf9d557,test brand @1597342520238,
5f494cf904db711dd8fe87f0,511111616184,,baking,baking,Cogs,5f494cf904db711dd8fe87ef,test brand @1598639353768,
57d96124e4b0ac389136a2b9,511111602323,WEIGHT WATCHERS SMART ONES,frozen,,Cogs,559c2234e4b06aca36af13c6,Smart Ones,false
5da60696a60b87376833e34c,511111805625,ALEVE LIQUID GELS,health & wellness,,Cogs,53e10d6368abd3c7065097cc,ALEVE® LIQUID GELS,
5332f603e4b03c9a25efd0bf,511111603924,,,,Cpgs,53e10d6368abd3c7065097cc,Lipton,
591325cde4b0cddf4ebb6a69,511111200963,SANTITAS,snacks,,Cogs,5332f5fbe4b03c9a25efd0ba,SANTITAS Tortilla Chips,
5d4880ca6d5f3b105d1bc8dc,511111204879,FRUIT LOVE,dairy,,Cogs,559c2234e4b06aca36af13c6,Fruit Love Spoonable Smoothies,
585a9744e4b03e62d1ce0e98,511111301462,TROPICANA,beverages,,Cogs,5332f5fbe4b03c9a25efd0ba,Tropicana,false
585a96fbe4b03e62d1ce0e8e,511111001553,,,,Cpgs,53e10d6368abd3c7065097cc,Sabra,
5daf68751dda2c3e1416ae9c,511111106081,RAISIN NUT BRAN,breakfast & cereal,,Cogs,5332f5f3e4b03c9a25efd0ae,Raisin Nut Bran,
5da607daa60b87376833e350,511111405696,511111405696,health & wellness,,Cogs,53e10d6368abd3c7065097cc,Bayer® ASPRIN EXTRA STRENGTH ,
5332f9f1e4b03c9a25efd1c5,511111503255,,,,Cpgs,5332f5f2e4b03c9a25efd0aa,Corn Flakes,
5887a28ae4b02187f85cdad6,511111901143,VELVEETA,dairy,,Cogs,559c2234e4b06aca36af13c6,Velveeta,false
592486bee410d61fcea3d12b,511111400837,GOOD HUMOR,frozen,,Cogs,5332f5f6e4b03c9a25efd0b4,GOOD HUMOR,false
5aa1b53ae4b086c8aad5e097,511111804277,JUST CRACK AN EGG,breakfast & cereal,,Cogs,559c2234e4b06aca36af13c6,JUST CRACK AN EGG Scramble Kit,false
5fa98944be37ce239d107101,511111917274,TEST BRANDCODE @1604946244789,baking,baking,Cogs,5fa98944be37ce239d1070ff,test brand @1604946244789,false
5d6417f56d5f3b23d1bc790d,511111305071,511111305071,magazines,,Cogs,5d5d4fd16d5f3b23d1bc7905,MARTHA STEWART LIVING MAGAZINE,false
592486bee410d61fcea3d129,511111100850,"",personal care,,Cogs,5332f5f6e4b03c9a25efd0b4,DOVE MEN+CARE,false
588ba0f5e4b02187f85cdade,511111701064,"",grocery,,Cogs,559c2234e4b06aca36af13c6,Cracker Barrel Macaroni & Cheese Dinners,false
5f4bf556be37ce0b4491554a,511111316329,TEST BRANDCODE @1598813526618,baking,baking,Cogs,5f4bf556be37ce0b44915549,test brand @1598813526618,
5f7760ffbe37ce1d26d7b7a9,511111716877,,baking,baking,Cogs,5f7760ffbe37ce1d26d7b7a8,test brand @1601659135935,
5332f5fbe4b03c9a25efd0b9,511111503972,PEPSI,beverages,,Cpgs,5332f5fbe4b03c9a25efd0ba,Pepsi,false
5daf2e2a1dda2c3e1416ae92,511111705888,MOTT'S,snacks,,Cogs,5332f5f3e4b03c9a25efd0ae,Mott's® Fruit Snacks,
5332f9fde4b03c9a25efd1ce,511111503187,,,,Cpgs,5332f5f2e4b03c9a25efd0aa,Corn Pops,
5a8f6461e4b02d0314ffa208,511111604242,RIBERHUS,snacks,,Cogs,5a734034e4b0d58f376be874,Riberhus,false
58861d07e4b02187f85cdacd,511111601234,HERSHEY'S PUDDING,snacks,,Cogs,559c2234e4b06aca36af13c6,Hershey's Pudding,false
5f504ac2be37ce0b793c9412,511111716433,TEST BRANDCODE @1599097538395,baking,baking,Cogs,5f504ac2be37ce0b793c9411,test brand @1599097538394,
5332f7aae4b03c9a25efd139,511111003526,,,,Cpgs,5332f7a7e4b03c9a25efd134,Busch,
53501d29b9237fd7718f9e16,511111802846,,,,Cpgs,5332fa58e4b03c9a25efd215,Digiorno,
5fd29590be37ce38bbbefb27,511111218067,TEST BRANDCODE @1607636368260,baking,baking,Cogs,5fd29590be37ce38bbbefb25,test brand @1607636368260,false
5c49d4c5315a247b580d50fb,511111604754,GO & GROW,baby,,Cogs,59b96571e4b0bf7c7980588b,GO & GROW,
5f208dafbe37ce7958c59524,511111115205,TEST BRANDCODE @1595968943087,baking,baking,Cogs,5f208daebe37ce7958c59520,test brand @1595968943087,
592486bde410d61fcea3d126,511111000884,COUNTRY CROCK,dairy,,Cogs,53e10d6368abd3c7065097cc,COUNTRY CROCK,
585a971ae4b03e62d1ce0e93,511111601517,STACY'S,snacks,,Cogs,5332f5fbe4b03c9a25efd0ba,Stacy's,
5332f7a9e4b03c9a25efd137,511111703549,,,,Cpgs,5332f7a7e4b03c9a25efd134,Budweiser Select,
5a5d1e5fe4b06ba572cf249d,511111100348,MR. YOSHIDA'S,condiments & sauces,,Cogs,559c2234e4b06aca36af13c6,MR. YOSHIDA'S,false
5332f77de4b03c9a25efd12b,511111203605,,,,Cpgs,5332f5f3e4b03c9a25efd0ae,Bisquick,
57dd5a50e4b0ac389136a2d9,511111902300,,,,Cpgs,53e10d6368abd3c7065097cc,Austin,
5fa1c568be37ce402c4618f4,511111517238,TEST BRANDCODE @1604437352151,candy & sweets,candy_and_sweets,Cogs,5332fa12e4b03c9a25efd1e7,test brand @1604437352151,false
5f4a7a60be37ce2d95e65cad,511111616306,,baking,baking,Cogs,5f4a7a60be37ce2d95e65cac,test brand @1598716512038,
5f19e054be37ce33f74a1671,511111415138,TEST BRANDCODE @1595531348410,baking,baking,Cogs,5f19e054be37ce33f74a166e,test brand @1595531348410,
5fd29591be37ce38bbbefb2c,511111018100,,baking,baking,Cogs,5fd29591be37ce38bbbefb2b,test brand @1607636369580,false
5332fa7ae4b03c9a25efd228,511111902973,,,,Cpgs,5332f5ebe4b03c9a25efd0a8,Barq's,
5f441281be37ce5dbe9b7c82,511111015819,TEST BRANDCODE @1598296705444,candy & sweets,candy_and_sweets,Cogs,5332fa12e4b03c9a25efd1e7,test brand @1598296705444,
57ebc158e4b0ac389136a341,511111702016,LEA & PERRINS,condiments & sauces,,Cogs,559c2234e4b06aca36af13c6,Lea & Perrins,false
5332fa73e4b03c9a25efd21d,511111203049,,,,Cpgs,5332f5ebe4b03c9a25efd0a8,Caffeine-free Diet Coke,
57ebc009e4b0ac389136a334,511111302131,HEINZ,condiments & sauces,,Cogs,559c2234e4b06aca36af13c6,Heinz,false
5fb6b695be37ce522e165cba,511111017387,SARA LEE ,grocery,grocery,Cogs,5fb6b608be37ce522e165cb9,Sara Lee,false
5f872b7fbe37ce66db5dd977,511111017011,TEST BRANDCODE @1602694015481,baking,baking,Cogs,5f872b7fbe37ce66db5dd975,test brand @1602694015481,
5a5d1e8fe4b06ba572cf249e,511111400325,OVEN FRY,grocery,,Cogs,559c2234e4b06aca36af13c6,OVEN FRY,false
5d658fde6d5f3b23d1bc7913,511111505204,,,,Cogs,53e10d6368abd3c7065097cc,BETTY CROCKER SPECIAL EDITION MAGAZINE,
5f4a7a5ebe37ce2d95e65ca4,511111016298,TEST BRANDCODE @1598716510157,candy & sweets,candy_and_sweets,Cogs,5332fa12e4b03c9a25efd1e7,test brand @1598716510157,
57c08268e4b0718ff5fcb035,511111602484,,,,Cpgs,5332f7a7e4b03c9a25efd134,Skol,
5a5d2856e4b0db471c2d0430,511111300144,TWO HATS,beer wine spirits,,Cogs,5332f709e4b03c9a25efd0f1,Two Hats,
591b7682e4b0cddf4ebb6a6a,511111000952,STARBUCKS Bottled Drinks,beverages,,Cogs,5332f5fbe4b03c9a25efd0ba,Starbucks Ready-To-Drink Beverages,false
585a965be4b03e62d1ce0e7c,511111601722,FRITOS,snacks,,Cogs,5332f5fbe4b03c9a25efd0ba,Fritos,true
585a96c2e4b03e62d1ce0e87,511111701620,PASTA RONI,grocery,,Cogs,5332f5fbe4b03c9a25efd0ba,Pasta Roni,
55b6309ce4b0d8e685c1421b,511111702665,BRAND CODE,beverages,,Cogs,55b62995e4b0d8e685c14213,7 up,true
5d641257a3a018514994f425,511111604969,ALLRECIPES,magazines,,Cogs,5d5d4fd16d5f3b23d1bc7905,Allrecipes Magazine,
5a7e0c1ae4b0782f27c68d4e,511111504061,,grocery,,Cogs,53e10d6368abd3c7065097cc,1_KRAFT Hockeyville,
5fc54c17be37ce1911dbb3b8,511111117919,,baking,baking,Cogs,5fc54c17be37ce1911dbb3b7,test brand @1606765591455,false
5ab130e2e4b0915382df7619,511111504290,V8 V FUSION ,beverages,,Cogs,5a734034e4b0d58f376be874,V8V Fusion,false
5f504ac2be37ce0b793c9413,511111916444,TEST BRANDCODE @1599097538537,baking,baking,Cogs,5f504ac2be37ce0b793c9411,test brand @1599097538537,
5d66dbf36d5f3b6188d4f04d,511111705390,H20H,beverages,,Cogs,5332f5fbe4b03c9a25efd0ba,H2OH! Sparkling Water,
5332f7f0e4b03c9a25efd160,511111603368,MILLER GENUINE DRAFT,beer wine spirits,,Cogs,5332f709e4b03c9a25efd0f1,Miller Genuine Draft,false
5f9770bfbe37ce03d08a2d87,511111817093,TEST BRANDCODE @1603760319814,baking,baking,Cogs,5f9770bfbe37ce03d08a2d83,test brand @1603760319814,
5332f9f1e4b03c9a25efd1c4,511111703266,,,,Cpgs,5332f5f2e4b03c9a25efd0aa,Special K,
5332f7a8e4b03c9a25efd136,511111203551,,,,Cpgs,5332f7a7e4b03c9a25efd134,Busch Light,
5d5abca1a3a018514994f421,511111504900,AMAZING GRAINS,grocery,,Cogs,559c2234e4b06aca36af13c6,Amazing Grains,
5f19e054be37ce33f74a1670,511111915126,TEST BRANDCODE @1595531348374,baking,baking,Cogs,5f19e054be37ce33f74a166e,test brand @1595531348374,
5dc07de6a60b873d6b0666d0,511111406297,CHOCOLATE CHEERIOS,breakfast & cereal,,Cogs,53e10d6368abd3c7065097cc,Chocolate Cheerios™,
5d66dfec6d5f3b6188d4f053,511111105480,ONE,beverages,,Cogs,5332f5fbe4b03c9a25efd0ba,O.N.E. Coconut Water,
5a5d209ae4b0db471c2d0429,511111600282,KEYSTONE ICE,beer wine spirits,,Cogs,5332f709e4b03c9a25efd0f1,Keystone Ice,
5a5d1d05e4b06ba572cf249b,511111800361,DIGIORNO CHEESE,dairy,,Cogs,559c2234e4b06aca36af13c6,DIGIORNO CHEESE,false
5d601d74a3a018514994f422,511111004912,CALEBS KOLA,snacks,,Cogs,53e10d6368abd3c7065097cc,Caleb's Kola,
60074277be37ce360be63a01,511111619826,TEST BRANDCODE @1611088503776,baking,baking,Cogs,60074277be37ce360be639fe,test brand @1611088503776,false
58861c7e4e8d0d20bc42c4ea,511111401360,PILSNER URQUELL,beer wine spirits,,Cogs,5332f709e4b03c9a25efd0f1,Pilsner Urquell,false
5f3e9172be37ce5a0e01b956,511111915560,TEST BRANDCODE @1597935986474,baking,baking,Cogs,5f3e9172be37ce5a0e01b952,test brand @1597935986474,
540f241c68abd3c7065097d5,511111602767,,,,Cpgs,540f215de4b09fb9af4b49f1,Prairie Farms,
5ab13217e4b0915382df761b,511111804321, MILANO,snacks,,Cogs,5a734034e4b0d58f376be874,Milano,false
5fd3acb9be37ce0d9386bb4c,511111618225,,baking,baking,Cogs,5fd3acb9be37ce0d9386bb4b,test brand @1607707833391,false
53501e6cb9237fd7718f9e25,511111402800,,,,Cpgs,53501d2ab9237fd7718f9e1a,Palermo,
5f208db0be37ce7958c59527,511111815228,,baking,baking,Cogs,5f208db0be37ce7958c59526,test brand @1595968944654,
5dc07e2aa60b873d6b0666d1,511111006305,GENERAL MILLS CEREAL,,,Cogs,53e10d6368abd3c7065097cc,"General Mills ""Big G"" Cereal",
5f493e73be37ce64d0ae36c7,511111516125,TEST BRANDCODE @1598635635448,candy & sweets,candy_and_sweets,Cogs,5332fa12e4b03c9a25efd1e7,test brand @1598635635448,
592486bde410d61fcea3d125,511111500896,CLEAR,personal care,,Cogs,5332f5f6e4b03c9a25efd0b4,CLEAR,false
5a5d10b5e4b06ba572cf2497,511111700463,ARNOLD PALMER SPIKED HALF & HALF ORIGINAL,beer wine spirits,,Cogs,5332f709e4b03c9a25efd0f1,Arnold Palmer Spiked,false
5fb81985be37ce522e165cdb,511111817703,ABSOLUT® LIME,beer wine spirits,beer_wine_spirits,Cogs,5fb6d381be37ce522e165cbd,Absolut® Lime,false
5fb81718be37ce522e165cd6,511111817659,ABSOLUT® JUICE STRAWBERRY,beer wine spirits,beer_wine_spirits,Cogs,5fb6d381be37ce522e165cbd,Absolut® Juice Strawberry,false
5fb817e8be37ce522e165cd8,511111517672,ABSOLUT® ORIGINAL,beer wine spirits,beer_wine_spirits,Cogs,5fb6d381be37ce522e165cbd,Absolut® Original,false
5fb818abbe37ce522e165cd9,511111717683,ABSOLUT® MANDRIN,beer wine spirits,beer_wine_spirits,Cogs,5fb6d381be37ce522e165cbd,Absolut® Mandrin,false
5fb7f9c2be37ce522e165cc8,511111517511,ABSOLUT ELYX,beer wine spirits,beer_wine_spirits,Cogs,5fb6d381be37ce522e165cbd,Absolut® Elyx,false
5fb81796be37ce522e165cd7,511111017660,ABSOLUT® JUICE APPLE,beer wine spirits,beer_wine_spirits,Cogs,5fb6d381be37ce522e165cbd,Absolut® Juice Apple,false
5fb7f8febe37ce522e165cc7,511111017509,ABERLOUR,beer wine spirits,beer_wine_spirits,Cogs,5fb6d381be37ce522e165cbd,Aberlour®,false
5fb80a6bbe37ce522e165cd0,511111317593,JAMESON COLD BREW ,beer wine spirits,beer_wine_spirits,Cogs,5fb6d381be37ce522e165cbd,Jameson® Cold Brew ,false
